"","sensor","model","period","region","subdistrict","area_ha_1","area_ha_2","area_ha_3","area_ha_4"
"259","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215113","523.4375","197.375","14.6875","1434.1875"
"260","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215120","678.5","242.1875","1117.6875","1385.5"
"261","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215130","848.6875","5842.375","275.9375","97.875"
"262","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215140","964.3125","2076.625","1089.875","236.125"
"263","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215150","384.8125","1087.9375","43.9375","349.625"
"264","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215151","588.6875","735.125","54.3125","64.4375"
"265","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215160","1652.3125","3341.4375","137.25","127.0625"
"266","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215161","1636.8125","3237.625","99.5625","166.9375"
"267","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215170","885","2864.25","24.3125","17.875"
"268","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215180","308.6875","0","0","0"
"269","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215190","82.6875","0","0","0"
"270","S1_PROBA","svmRadial0610","'2017-02-05","3215","3215200","211.9375","0","0","0"
"271","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212010","1118","248","152.5625","2744.1875"
"272","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212011","1324.4375","741.8125","74.0625","5479.9375"
"273","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212020","2312.25","425.4375","27.0625","6965.9375"
"274","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212030","2156.8125","224.75","1267.6875","2358.9375"
"275","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212040","948.5","143.9375","28.3125","2829.5625"
"276","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212041","2569.9375","356.1875","524.5","3411.5"
"277","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212050","1135.5","111.875","731.8125","2567.625"
"278","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212060","531.375","1246.6875","122.0625","1596.375"
"279","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212061","435.8125","1792.875","15.9375","1320.125"
"280","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212070","299.0625","542.5625","157.4375","1910.75"
"281","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212080","168.1875","100.8125","518.125","1618.5"
"282","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212081","189.25","298.0625","153.0625","1513.5"
"283","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212090","126.5625","4229.4375","115.25","20.9375"
"284","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212100","233.8125","728.5625","636.25","395.5"
"285","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212101","228.375","350.5625","920.625","723.6875"
"286","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212110","409.6875","156.4375","1787.375","1183.75"
"287","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212120","314.9375","581.5625","2033.4375","1486.25"
"288","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212130","316.375","313.8125","1072.9375","796.0625"
"289","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212140","44.625","365.6875","603.625","24.3125"
"290","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212150","149.25","669.0625","645.9375","170.8125"
"291","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212160","348.75","65.625","110.1875","781.9375"
"292","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212161","77.3125","41.125","92.6875","455.75"
"293","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212162","54.125","75.4375","132.8125","303.125"
"294","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212170","510","233.8125","830.75","806.125"
"295","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212171","150.6875","642.5","687.8125","414.125"
"296","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212180","1624.0625","627.0625","2089.25","543.375"
"297","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212190","665.9375","2288.125","1711.3125","1087.0625"
"298","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212200","1005.9375","608.875","814.0625","1276.25"
"299","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212210","642.9375","2482.5","1641.875","1468.5625"
"300","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212220","224.875","2931.875","83.5","7.25"
"301","S1_PROBA","svmRadial0610","'2017-02-17","3212","3212221","168.0625","2003","218.125","22.6875"
"302","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213010","134.1875","339.3125","90.125","216.8125"
"303","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213011","240.4375","483","142.125","452.9375"
"304","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213020","94.5","170.75","53.8125","157.375"
"305","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213021","114","457.0625","50.3125","182.5"
"306","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213030","108.4375","545.75","214.4375","247.875"
"307","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213031","76.9375","278.8125","149.0625","90"
"308","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213040","103.9375","390.9375","155.25","427"
"309","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213050","257.3125","877.6875","282.8125","504.625"
"310","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213060","311.3125","538.375","206.875","703.8125"
"311","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213070","169.1875","524.25","128.375","324.6875"
"312","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213080","270.5","779.375","305.625","913.8125"
"313","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213081","60.75","239.25","34.75","159.8125"
"314","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213090","269.8125","501.875","207.875","652.4375"
"315","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213100","927.625","1484.625","160.25","2547.625"
"316","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213110","1344.375","469.3125","427.25","4589.125"
"317","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213120","260.875","390.75","64.875","535.6875"
"318","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213130","681.9375","252.75","98.3125","1501.5"
"319","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213140","583.875","633.875","129.875","1161.125"
"320","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213141","449.4375","1329.75","266.1875","886.6875"
"321","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213150","929.625","1134.1875","658.4375","2903.375"
"322","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213160","219.6875","1818.3125","2159.5625","1139.75"
"323","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213170","687.6875","415.625","1494.3125","1271.9375"
"324","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213171","290.5625","3006.875","1443.8125","476.375"
"325","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213180","1409.375","1143.625","3758.5","2206.4375"
"326","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213190","96.375","1833.0625","122.75","8.25"
"327","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213191","177.8125","2228.125","575.375","234.8125"
"328","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213200","133.5","2157.6875","19.875","7.0625"
"329","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213201","87.1875","4186.5625","131.1875","5.25"
"330","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213210","318.8125","2196.3125","70.5","16.875"
"331","S1_PROBA","svmRadial0610","'2017-02-17","3213","3213220","245.5625","2804.875","1885","122.625"
"332","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215010","49.5625","153.375","0.6875","359.0625"
"333","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215011","160.3125","341.5","139.3125","729.625"
"334","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215020","129","367.1875","71.0625","486.75"
"335","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215031","146.125","310.375","161.3125","299.375"
"336","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215032","63.5625","190.1875","194.25","40.25"
"337","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215040","358.3125","817.875","133.0625","1069"
"338","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215050","42.6875","46.0625","9.1875","210.375"
"339","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215051","254.3125","109.625","1.1875","1340.4375"
"340","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215060","515.3125","124.9375","242.25","2527.375"
"341","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215070","885.8125","179.375","200.8125","2589.6875"
"342","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215071","208.375","2120.5625","1281.75","636.0625"
"343","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215072","118.125","105.0625","1","1136.5"
"344","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215081","266.8125","4354.0625","283.4375","17.3125"
"345","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215082","232.0625","4525.1875","549","8.75"
"346","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215090","498.4375","1022","1167.1875","1253.5"
"347","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215100","448.3125","1420.5","1304.875","873.3125"
"348","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215111","428.375","227.8125","9.125","1691.0625"
"349","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215112","163.8125","279.875","44.625","815.0625"
"350","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215113","512.9375","362.5","2.6875","1271.5"
"351","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215120","776","331.1875","705.0625","1611.5625"
"352","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215130","302.0625","6158.125","574.5","30.0625"
"353","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215140","865.375","1820.5625","1242.625","438.4375"
"354","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215150","403.625","976.5625","49.25","348.1875"
"355","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215151","253.5","1090.9375","8.75","3.625"
"356","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215160","670.1875","3067.125","34.6875","17.5"
"357","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215161","266.1875","4476.9375","73.9375","8.625"
"358","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215170","174.25","363.875","10.1875","0.0625"
"359","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215180","6.8125","12.0625","0","0"
"360","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215190","4.9375","9.6875","0","0"
"361","S1_PROBA","svmRadial0610","'2017-02-17","3215","3215200","178.5625","295.3125","1.9375","1.125"
"362","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212010","1075.125","1128.6875","142.125","1916.3125"
"363","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212011","1894.3125","3127.75","42.4375","2560.3125"
"364","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212020","2818.4375","3255.375","1.9375","3655.125"
"365","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212030","2200","407.625","217.5","3183.625"
"366","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212040","828.1875","1761.625","9.4375","1355.25"
"367","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212041","2501.125","934.3125","109.875","3326"
"368","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212050","1039.6875","352.4375","119.0625","3037.5"
"369","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212060","455.625","1676.3125","15.625","1349.0625"
"370","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212061","485.625","2420.75","40","618.3125"
"371","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212070","320.8125","1067.75","16.75","1504.8125"
"372","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212080","198.6875","297.6875","290.9375","1617.9375"
"373","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212081","168.875","392","32.0625","1561.3125"
"374","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212090","216.9375","3387.5625","848.875","38.9375"
"375","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212100","218.9375","519.375","626.375","630.0625"
"376","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212101","368.4375","461","542.125","851"
"377","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212110","401.875","206.9375","132.1875","2797.125"
"378","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212120","290.25","510.9375","396.1875","3219.5625"
"379","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212130","278.625","227","362.9375","1632.1875"
"380","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212140","34.4375","252.4375","278.375","473.25"
"381","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212150","134.5625","480.75","460.5","559.125"
"382","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212160","343.125","152.5625","13.5625","797.5"
"383","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212161","71.3125","49.625","14.125","531.625"
"384","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212162","77.625","121.6875","24.25","341.6875"
"385","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212170","507.1875","231.9375","166.1875","1475.5625"
"386","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212171","148.75","636.8125","237.875","872.5625"
"387","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212180","1682.25","728.9375","1305.125","1168.125"
"388","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212190","615.5","2295.625","882.5625","1959.1875"
"389","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212200","1055.0625","529.625","650.4375","1469.25"
"390","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212210","819.875","2163.125","1491.8125","1761.25"
"391","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212220","90.375","2990.1875","150.3125","16.5625"
"392","S1_PROBA","svmRadial0610","'2017-03-01","3212","3212221","96.1875","1503.1875","770.1875","42.875"
"393","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213010","131","358.1875","98.125","194.1875"
"394","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213011","261.125","538","122.5625","399.875"
"395","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213020","96.25","204.4375","32.1875","142.6875"
"396","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213021","105.6875","492.6875","28.4375","177.6875"
"397","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213030","108.125","597","177.4375","234.875"
"398","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213031","69.375","285","116","125.4375"
"399","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213040","134.1875","449.1875","74.625","419.4375"
"400","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213050","273.9375","962.25","168.0625","516.4375"
"401","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213060","345","737.375","186.5625","493.9375"
"402","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213070","150.875","582.1875","133.25","279.625"
"403","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213080","299.0625","728.25","346.9375","899.9375"
"404","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213081","62.1875","243.625","43.1875","147.5625"
"405","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213090","272.6875","576.6875","207.4375","581.1875"
"406","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213100","854.3125","2768.75","228.875","1271.0625"
"407","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213110","1536.3125","1112.5625","215.3125","3965.25"
"408","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213120","211.3125","442.875","104.1875","495.6875"
"409","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213130","742.125","361.125","79.3125","1350.625"
"410","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213140","583.3125","930.75","176.4375","818.9375"
"411","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213141","373.6875","1593.125","233","733.3125"
"412","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213150","1140.9375","1919.9375","360","2204.6875"
"413","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213160","398.5","1596.0625","1661.0625","1683.875"
"414","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213170","1161.875","479.75","632.5","1596.8125"
"415","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213171","677.375","2409.6875","1316.375","813.8125"
"416","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213180","2082.6875","985.0625","2314.9375","3136.375"
"417","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213190","60.125","1626.875","320.9375","53.375"
"418","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213191","358","1975","632.125","251.9375"
"419","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213200","224.375","2053.875","26.75","14.6875"
"420","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213201","43.6875","3734.875","583.4375","48.6875"
"421","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213210","434.0625","2078.0625","51.75","41.25"
"422","S1_PROBA","svmRadial0610","'2017-03-01","3213","3213220","528.5625","2466.125","1657.625","405.625"
"423","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215010","218.0625","537.8125","53.1875","1970.6875"
"424","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215011","141.9375","711.1875","33.75","879.4375"
"425","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215020","120.6875","533.9375","27.5625","374.5625"
"426","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215031","127.25","403.5","16","414.8125"
"427","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215032","231.0625","793.3125","263.25","1241.0625"
"428","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215040","256.6875","1370.375","17.5","734.8125"
"429","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215050","32.75","105.8125","1.3125","168.4375"
"430","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215051","234.5","449.9375","0.6875","1020"
"431","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215060","482.5","466.5625","0","2460.3125"
"432","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215070","919.9375","441.25","138.75","2355.4375"
"433","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215071","666","1248.125","1137","1195.625"
"434","S1_PROBA","svmRadial0610","'2017-03-01","3215","3215072","134.5625","355.5625","0.625","869.875"
