"","namefile","size","masking","sampling","source","method","Count.Train","Count.Test","NoOfCoef","preProc","model","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa"
"220","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0073.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,37,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.884920634920635,0.844291984488857,0.820754716981132,0.756557476127161
"221","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0074.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,27,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1",0.884920634920635,0.844338416971969,0.811320754716981,0.743465634075508
"222","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0075.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,27,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.861111111111111,0.81144579601086,0.783018867924528,0.705163865038094
"223","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0076.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,27,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.876984126984127,0.833638570637591,0.867924528301887,0.820382473977245
"224","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0077.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,27,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1",0.888888888888889,0.849410961242957,0.858490566037736,0.807738814993954
"225","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0078.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,19,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MIN",0.884920634920635,0.844248843801283,0.867924528301887,0.820295471058368
"226","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0079.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,18,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX",0.892857142857143,0.855329463545321,0.858490566037736,0.808179515019906
"227","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0080.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,18,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN",0.904761904761905,0.871151920577771,0.867924528301887,0.820295471058368
"228","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0081.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,21,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MIN + VH_MAX_1 + VH_MIN_1",0.896825396825397,0.860429447852761,0.89622641509434,0.858974358974359
"229","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0082.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,19,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1",0.888888888888889,0.849738063801695,0.886792452830189,0.846376811594203
"230","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0083.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,19,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1",0.908730158730159,0.876473220945845,0.867924528301887,0.820491109229467
"231","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0084.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,27,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.876984126984127,0.833311995903213,0.858490566037736,0.808364469085212
"232","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0085.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,22,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM",0.880952380952381,0.839159202604089,0.877358490566038,0.833111299503452
"233","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0086.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,22,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.884920634920635,0.844431198910082,0.839622641509434,0.781972171808832
"234","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0087.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,47,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1 + d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.845238095238095,0.791013672996364,0.830188679245283,0.769509543367963
"235","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0088.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,27,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.853174603174603,0.801007341642479,0.820754716981132,0.755701115963125
"236","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0089.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,22,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM",0.869047619047619,0.822592,0.867924528301887,0.820686321894635
"237","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0090.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,22,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.876984126984127,0.833393759730427,0.849056603773585,0.795045317220544
"238","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0091.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1 + d_VH_MAX",0.880952380952381,0.838609824306727,0.886792452830189,0.846209648168299
"239","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0092.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MAX_1 + d_VV_MAX",0.884920634920635,0.844096,0.820754716981132,0.755908374742456
"240","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0093.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,18,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VV_MAX",0.888888888888889,0.849680443118875,0.89622641509434,0.859636451185747
"241","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0094.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,18,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX",0.896825396825397,0.860128514399163,0.858490566037736,0.807808533784601
"242","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0095.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,27,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.876984126984127,0.833311995903213,0.858490566037736,0.808364469085212
"243","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0096.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,22,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM",0.880952380952381,0.839159202604089,0.877358490566038,0.833111299503452
"244","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0097.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,22,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.884920634920635,0.844431198910082,0.839622641509434,0.781972171808832
"245","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0098.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,47,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1 + d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.845238095238095,0.791013672996364,0.830188679245283,0.769509543367963
"246","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0099.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,27,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.853174603174603,0.801007341642479,0.820754716981132,0.755701115963125
"247","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0100.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,22,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100",0.869047619047619,0.822592,0.867924528301887,0.820686321894635
"248","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0101.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,22,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.876984126984127,0.833393759730427,0.849056603773585,0.795045317220544
"249","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0102.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1 + d_VH_MAX100",0.880952380952381,0.838609824306727,0.886792452830189,0.846209648168299
"250","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0103.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MAX_1 + d_VV_MAX100",0.884920634920635,0.844096,0.820754716981132,0.755908374742456
"251","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0104.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,18,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VV_MAX100",0.888888888888889,0.849680443118875,0.89622641509434,0.859636451185747
"252","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0105.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,18,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX100",0.896825396825397,0.860128514399163,0.858490566037736,0.807808533784601
"253","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0106.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN",0.900793650793651,0.865640128814861,0.877358490566038,0.833393785515657
"254","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0107.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,19,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1",0.908730158730159,0.876473220945845,0.867924528301887,0.820491109229467
"255","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0108.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,17,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07",0.896825396825397,0.860672819291456,0.858490566037736,0.807808533784601
"256","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0109.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.472222222222222,0.286103774388685,0.547169811320755,0.389854898668905
"257","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0110.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1",0.464285714285714,0.273309836590836,0.481132075471698,0.295808672544993
"258","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0111.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.373015873015873,0.135881242268377,0.339622641509434,0.0798611111111111
"259","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0112.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.452380952380952,0.252530897367007,0.424528301886792,0.212615684364345
"260","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0113.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1",0.416666666666667,0.193573667711599,0.39622641509434,0.165662280162342
"261","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0114.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,2,"noProc","Phase ~ VH_MAX + VH_MIN",0.436507936507937,0.244919921504083,0.424528301886792,0.228677084575928
"262","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0115.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,1,"noProc","Phase ~ VH_MAX",0.365079365079365,0.139766593415971,0.386792452830189,0.168075344119778
"263","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0116.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,1,"noProc","Phase ~ VH_MIN",0.44047619047619,0.23959938366718,0.424528301886792,0.218232378188853
"264","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0117.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,4,"noProc","Phase ~ VH_MAX + VH_MIN + VH_MAX_1 + VH_MIN_1",0.448412698412698,0.246142257613257,0.443396226415094,0.239450322266813
"265","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0118.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,2,"noProc","Phase ~ VH_MAX + VH_MAX_1",0.436507936507937,0.239237196249761,0.405660377358491,0.196873120865905
"266","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0119.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,2,"noProc","Phase ~ VH_MIN + VH_MIN_1",0.46031746031746,0.257555078962761,0.424528301886792,0.207986281234689
"267","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0120.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.424603174603175,0.209193611219322,0.415094339622642,0.197655963862776
"268","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0121.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,5,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM",0.44047619047619,0.241708993128174,0.39622641509434,0.181664656212304
"269","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0122.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,5,"noProc","Phase ~ VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.349206349206349,0.0638760532753466,0.339622641509434,0.0521205927439959
